video_id,generic_m3u8_link,html_link,date,processed_transcript_text_link
slovakia_8_48_6_27102021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=27102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=27102021&DisplayChairman=true,27102021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=27102021&DisplayChairman=true
slovakia_8_48_7_02112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=02112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=02112021&DisplayChairman=true,2112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=02112021&DisplayChairman=true
slovakia_8_48_8_03112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=03112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=03112021&DisplayChairman=true,3112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=03112021&DisplayChairman=true
slovakia_8_48_9_04112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=04112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=04112021&DisplayChairman=true,4112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=04112021&DisplayChairman=true
slovakia_8_48_10_05112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=05112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=05112021&DisplayChairman=true,5112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=05112021&DisplayChairman=true
slovakia_8_48_11_09112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=09112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=09112021&DisplayChairman=true,9112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=09112021&DisplayChairman=true
slovakia_8_48_12_10112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=10112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=10112021&DisplayChairman=true,10112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=10112021&DisplayChairman=true
slovakia_8_48_13_11112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=11112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=11112021&DisplayChairman=true,11112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=11112021&DisplayChairman=true
slovakia_8_48_14_12112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=12112021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=12112021&DisplayChairman=true,12112021,https://tv.nrsr.sk/archiv/schodza/8/48?MeetingDate=12112021&DisplayChairman=true
slovakia_8_47_1_14102021,https://tv.nrsr.sk/archiv/schodza/8/47?MeetingDate=14102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/47?MeetingDate=14102021&DisplayChairman=true,14102021,https://tv.nrsr.sk/archiv/schodza/8/47?MeetingDate=14102021&DisplayChairman=true
slovakia_8_46_1_29092021,https://tv.nrsr.sk/archiv/schodza/8/46?MeetingDate=29092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/46?MeetingDate=29092021&DisplayChairman=true,29092021,https://tv.nrsr.sk/archiv/schodza/8/46?MeetingDate=29092021&DisplayChairman=true
slovakia_8_45_1_29092021,https://tv.nrsr.sk/archiv/schodza/8/45?MeetingDate=29092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/45?MeetingDate=29092021&DisplayChairman=true,29092021,https://tv.nrsr.sk/archiv/schodza/8/45?MeetingDate=29092021&DisplayChairman=true
slovakia_8_44_1_29092021,https://tv.nrsr.sk/archiv/schodza/8/44?MeetingDate=29092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/44?MeetingDate=29092021&DisplayChairman=true,29092021,https://tv.nrsr.sk/archiv/schodza/8/44?MeetingDate=29092021&DisplayChairman=true
slovakia_8_43_1_28092021,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=28092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=28092021&DisplayChairman=true,28092021,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=28092021&DisplayChairman=true
slovakia_8_43_2_29092021,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=29092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=29092021&DisplayChairman=true,29092021,https://tv.nrsr.sk/archiv/schodza/8/43?MeetingDate=29092021&DisplayChairman=true
slovakia_8_40_1_16092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=16092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=16092021&DisplayChairman=true,16092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=16092021&DisplayChairman=true
slovakia_8_40_2_17092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=17092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=17092021&DisplayChairman=true,17092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=17092021&DisplayChairman=true
slovakia_8_40_3_21092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=21092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=21092021&DisplayChairman=true,21092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=21092021&DisplayChairman=true
slovakia_8_40_4_22092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=22092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=22092021&DisplayChairman=true,22092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=22092021&DisplayChairman=true
slovakia_8_40_5_23092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=23092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=23092021&DisplayChairman=true,23092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=23092021&DisplayChairman=true
slovakia_8_40_6_24092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=24092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=24092021&DisplayChairman=true,24092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=24092021&DisplayChairman=true
slovakia_8_40_7_28092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=28092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=28092021&DisplayChairman=true,28092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=28092021&DisplayChairman=true
slovakia_8_40_8_29092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=29092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=29092021&DisplayChairman=true,29092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=29092021&DisplayChairman=true
slovakia_8_40_9_30092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=30092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=30092021&DisplayChairman=true,30092021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=30092021&DisplayChairman=true
slovakia_8_40_10_01102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=01102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=01102021&DisplayChairman=true,1102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=01102021&DisplayChairman=true
slovakia_8_40_11_05102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=05102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=05102021&DisplayChairman=true,5102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=05102021&DisplayChairman=true
slovakia_8_40_12_06102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=06102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=06102021&DisplayChairman=true,6102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=06102021&DisplayChairman=true
slovakia_8_40_13_07102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=07102021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=07102021&DisplayChairman=true,7102021,https://tv.nrsr.sk/archiv/schodza/8/40?MeetingDate=07102021&DisplayChairman=true
slovakia_8_39_1_09092021,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=09092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=09092021&DisplayChairman=true,9092021,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=09092021&DisplayChairman=true
slovakia_8_39_2_10092021,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=10092021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=10092021&DisplayChairman=true,10092021,https://tv.nrsr.sk/archiv/schodza/8/39?MeetingDate=10092021&DisplayChairman=true
slovakia_8_38_1_30082021,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=30082021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=30082021&DisplayChairman=true,30082021,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=30082021&DisplayChairman=true
slovakia_8_38_2_31082021,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=31082021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=31082021&DisplayChairman=true,31082021,https://tv.nrsr.sk/archiv/schodza/8/38?MeetingDate=31082021&DisplayChairman=true
slovakia_8_37_1_30082021,https://tv.nrsr.sk/archiv/schodza/8/37?MeetingDate=30082021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/37?MeetingDate=30082021&DisplayChairman=true,30082021,https://tv.nrsr.sk/archiv/schodza/8/37?MeetingDate=30082021&DisplayChairman=true
slovakia_8_36_1_25072021,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=25072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=25072021&DisplayChairman=true,25072021,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=25072021&DisplayChairman=true
slovakia_8_36_2_26072021,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=26072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=26072021&DisplayChairman=true,26072021,https://tv.nrsr.sk/archiv/schodza/8/36?MeetingDate=26072021&DisplayChairman=true
slovakia_8_35_1_23072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=23072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=23072021&DisplayChairman=true,23072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=23072021&DisplayChairman=true
slovakia_8_35_2_24072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=24072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=24072021&DisplayChairman=true,24072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=24072021&DisplayChairman=true
slovakia_8_35_3_25072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=25072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=25072021&DisplayChairman=true,25072021,https://tv.nrsr.sk/archiv/schodza/8/35?MeetingDate=25072021&DisplayChairman=true
slovakia_8_34_1_30062021,https://tv.nrsr.sk/archiv/schodza/8/34?MeetingDate=30062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/34?MeetingDate=30062021&DisplayChairman=true,30062021,https://tv.nrsr.sk/archiv/schodza/8/34?MeetingDate=30062021&DisplayChairman=true
slovakia_8_33_1_29062021,https://tv.nrsr.sk/archiv/schodza/8/33?MeetingDate=29062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/33?MeetingDate=29062021&DisplayChairman=true,29062021,https://tv.nrsr.sk/archiv/schodza/8/33?MeetingDate=29062021&DisplayChairman=true
slovakia_8_32_1_17062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=17062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=17062021&DisplayChairman=true,17062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=17062021&DisplayChairman=true
slovakia_8_32_2_18062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=18062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=18062021&DisplayChairman=true,18062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=18062021&DisplayChairman=true
slovakia_8_32_3_22062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=22062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=22062021&DisplayChairman=true,22062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=22062021&DisplayChairman=true
slovakia_8_32_4_23062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=23062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=23062021&DisplayChairman=true,23062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=23062021&DisplayChairman=true
slovakia_8_32_5_24062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=24062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=24062021&DisplayChairman=true,24062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=24062021&DisplayChairman=true
slovakia_8_32_6_25062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=25062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=25062021&DisplayChairman=true,25062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=25062021&DisplayChairman=true
slovakia_8_32_7_29062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=29062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=29062021&DisplayChairman=true,29062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=29062021&DisplayChairman=true
slovakia_8_32_8_30062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=30062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=30062021&DisplayChairman=true,30062021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=30062021&DisplayChairman=true
slovakia_8_32_9_01072021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=01072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=01072021&DisplayChairman=true,1072021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=01072021&DisplayChairman=true
slovakia_8_32_10_02072021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=02072021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=02072021&DisplayChairman=true,2072021,https://tv.nrsr.sk/archiv/schodza/8/32?MeetingDate=02072021&DisplayChairman=true
slovakia_8_31_1_15062021,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=15062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=15062021&DisplayChairman=true,15062021,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=15062021&DisplayChairman=true
slovakia_8_31_2_16062021,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=16062021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=16062021&DisplayChairman=true,16062021,https://tv.nrsr.sk/archiv/schodza/8/31?MeetingDate=16062021&DisplayChairman=true
slovakia_8_29_1_10052021,https://tv.nrsr.sk/archiv/schodza/8/29?MeetingDate=10052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/29?MeetingDate=10052021&DisplayChairman=true,10052021,https://tv.nrsr.sk/archiv/schodza/8/29?MeetingDate=10052021&DisplayChairman=true
slovakia_8_28_1_04052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=04052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=04052021&DisplayChairman=true,4052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=04052021&DisplayChairman=true
slovakia_8_28_2_05052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=05052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=05052021&DisplayChairman=true,5052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=05052021&DisplayChairman=true
slovakia_8_28_3_06052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=06052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=06052021&DisplayChairman=true,6052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=06052021&DisplayChairman=true
slovakia_8_28_4_07052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=07052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=07052021&DisplayChairman=true,7052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=07052021&DisplayChairman=true
slovakia_8_28_5_11052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=11052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=11052021&DisplayChairman=true,11052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=11052021&DisplayChairman=true
slovakia_8_28_6_12052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=12052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=12052021&DisplayChairman=true,12052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=12052021&DisplayChairman=true
slovakia_8_28_7_13052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=13052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=13052021&DisplayChairman=true,13052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=13052021&DisplayChairman=true
slovakia_8_28_8_14052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=14052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=14052021&DisplayChairman=true,14052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=14052021&DisplayChairman=true
slovakia_8_28_9_18052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=18052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=18052021&DisplayChairman=true,18052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=18052021&DisplayChairman=true
slovakia_8_28_10_26052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=26052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=26052021&DisplayChairman=true,26052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=26052021&DisplayChairman=true
slovakia_8_28_11_27052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=27052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=27052021&DisplayChairman=true,27052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=27052021&DisplayChairman=true
slovakia_8_28_12_28052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=28052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=28052021&DisplayChairman=true,28052021,https://tv.nrsr.sk/archiv/schodza/8/28?MeetingDate=28052021&DisplayChairman=true
slovakia_8_27_1_30042021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=30042021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=30042021&DisplayChairman=true,30042021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=30042021&DisplayChairman=true
slovakia_8_27_2_03052021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=03052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=03052021&DisplayChairman=true,3052021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=03052021&DisplayChairman=true
slovakia_8_27_3_04052021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=04052021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=04052021&DisplayChairman=true,4052021,https://tv.nrsr.sk/archiv/schodza/8/27?MeetingDate=04052021&DisplayChairman=true
slovakia_8_26_1_21042021,https://tv.nrsr.sk/archiv/schodza/8/26?MeetingDate=21042021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/26?MeetingDate=21042021&DisplayChairman=true,21042021,https://tv.nrsr.sk/archiv/schodza/8/26?MeetingDate=21042021&DisplayChairman=true
slovakia_8_25_1_16032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=16032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=16032021&DisplayChairman=true,16032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=16032021&DisplayChairman=true
slovakia_8_25_2_17032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=17032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=17032021&DisplayChairman=true,17032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=17032021&DisplayChairman=true
slovakia_8_25_3_18032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=18032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=18032021&DisplayChairman=true,18032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=18032021&DisplayChairman=true
slovakia_8_25_4_19032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=19032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=19032021&DisplayChairman=true,19032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=19032021&DisplayChairman=true
slovakia_8_25_5_23032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=23032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=23032021&DisplayChairman=true,23032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=23032021&DisplayChairman=true
slovakia_8_25_6_30032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=30032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=30032021&DisplayChairman=true,30032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=30032021&DisplayChairman=true
slovakia_8_25_7_31032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=31032021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=31032021&DisplayChairman=true,31032021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=31032021&DisplayChairman=true
slovakia_8_25_8_01042021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=01042021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=01042021&DisplayChairman=true,1042021,https://tv.nrsr.sk/archiv/schodza/8/25?MeetingDate=01042021&DisplayChairman=true
slovakia_8_24_1_24022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=24022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=24022021&DisplayChairman=true,24022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=24022021&DisplayChairman=true
slovakia_8_24_2_25022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=25022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=25022021&DisplayChairman=true,25022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=25022021&DisplayChairman=true
slovakia_8_24_3_26022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=26022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=26022021&DisplayChairman=true,26022021,https://tv.nrsr.sk/archiv/schodza/8/24?MeetingDate=26022021&DisplayChairman=true
slovakia_8_23_1_26012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=26012021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=26012021&DisplayChairman=true,26012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=26012021&DisplayChairman=true
slovakia_8_23_2_27012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=27012021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=27012021&DisplayChairman=true,27012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=27012021&DisplayChairman=true
slovakia_8_23_3_28012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=28012021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=28012021&DisplayChairman=true,28012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=28012021&DisplayChairman=true
slovakia_8_23_4_29012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=29012021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=29012021&DisplayChairman=true,29012021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=29012021&DisplayChairman=true
slovakia_8_23_5_03022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=03022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=03022021&DisplayChairman=true,3022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=03022021&DisplayChairman=true
slovakia_8_23_6_04022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=04022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=04022021&DisplayChairman=true,4022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=04022021&DisplayChairman=true
slovakia_8_23_7_05022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=05022021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=05022021&DisplayChairman=true,5022021,https://tv.nrsr.sk/archiv/schodza/8/23?MeetingDate=05022021&DisplayChairman=true
slovakia_8_22_1_13012021,https://tv.nrsr.sk/archiv/schodza/8/22?MeetingDate=13012021&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/8/22?MeetingDate=13012021&DisplayChairman=true,13012021,https://tv.nrsr.sk/archiv/schodza/8/22?MeetingDate=13012021&DisplayChairman=true
