transcript_link,date,youtube_link,transcript_id,video_id
/et/202105201000,2021-05-20 10:00:00,https://www.youtube.com/watch?v=crJVxpNkQB4,202105201000,202105201000_crJVxpNkQB4
/et/202105311500,2021-05-31 15:00:00,https://www.youtube.com/watch?v=ML6WiBVr2EM,202105311500,202105311500_ML6WiBVr2EM
/et/202106021200,2021-06-02 12:00:00,https://www.youtube.com/watch?v=ZqxsxMbAgbw,202106021200,202106021200_ZqxsxMbAgbw
/et/202106021400,2021-06-02 14:00:00,https://www.youtube.com/watch?v=kY2armlb2os,202106021400,202106021400_kY2armlb2os
/et/202106031000,2021-06-03 10:00:00,https://www.youtube.com/watch?v=EOxGJsbiWDw,202106031000,202106031000_EOxGJsbiWDw
/et/202106071500,2021-06-07 15:00:00,https://www.youtube.com/watch?v=zVqguU0CO34,202106071500,202106071500_zVqguU0CO34
/et/202106081000,2021-06-08 10:00:00,https://www.youtube.com/watch?v=rXQza6sSAQM,202106081000,202106081000_rXQza6sSAQM
/et/202106091200,2021-06-09 12:00:00,https://www.youtube.com/watch?v=7v-Qp0Q5XVA,202106091200,202106091200_7v-Qp0Q5XVA
/et/202106101000,2021-06-10 10:00:00,https://www.youtube.com/watch?v=H-wIhRPWZkE,202106101000,202106101000_H-wIhRPWZkE
/et/202106120900,2021-06-12 09:00:00,https://www.youtube.com/watch?v=XexaRuacGTI,202106120900,202106120900_XexaRuacGTI
/et/202106141500,2021-06-14 15:00:00,https://www.youtube.com/watch?v=XgLm-unszzw,202106141500,202106141500_XgLm-unszzw
/et/202106151000,2021-06-15 10:00:00,https://www.youtube.com/watch?v=hDRNKfVrtm0,202106151000,202106151000_hDRNKfVrtm0
/et/202106161200,2021-06-16 12:00:00,https://www.youtube.com/watch?v=DWlwCo7yAxE,202106161200,202106161200_DWlwCo7yAxE
/et/202106171000,2021-06-17 10:00:00,https://www.youtube.com/watch?v=StTo1NgIoCE,202106171000,202106171000_StTo1NgIoCE
/et/202108301300,2021-08-30 13:00:00,https://www.youtube.com/watch?v=Vr_zZ8bLQSQ,202108301300,202108301300_Vr_zZ8bLQSQ
/et/202108311200,2021-08-31 12:00:00,https://www.youtube.com/watch?v=xyLosdeO6ro,202108311200,202108311200_xyLosdeO6ro
/et/202109131500,2021-09-13 15:00:00,https://www.youtube.com/watch?v=moK-a1GS6-M,202109131500,202109131500_moK-a1GS6-M
/et/202109141000,2021-09-14 10:00:00,https://www.youtube.com/watch?v=UAHKHT1AucY,202109141000,202109141000_UAHKHT1AucY
/et/202109151200,2021-09-15 12:00:00,https://www.youtube.com/watch?v=thGjMwwX-L8,202109151200,202109151200_thGjMwwX-L8
/et/202109151400,2021-09-15 14:00:00,https://www.youtube.com/watch?v=buzCQN0SFbw,202109151400,202109151400_buzCQN0SFbw
/et/202109161000,2021-09-16 10:00:00,https://www.youtube.com/watch?v=_1GENOaKYok,202109161000,202109161000__1GENOaKYok
/et/202109201500,2021-09-20 15:00:00,https://www.youtube.com/watch?v=YGfK8K7dm9Q,202109201500,202109201500_YGfK8K7dm9Q
/et/202109211000,2021-09-21 10:00:00,https://www.youtube.com/watch?v=mzCerMGxKsA,202109211000,202109211000_mzCerMGxKsA
/et/202109221200,2021-09-22 12:00:00,https://www.youtube.com/watch?v=aZcePbP75IA,202109221200,202109221200_aZcePbP75IA
/et/202109221400,2021-09-22 14:00:00,https://www.youtube.com/watch?v=jhpF1Ji_U-A,202109221400,202109221400_jhpF1Ji_U-A
/et/202109231000,2021-09-23 10:00:00,https://www.youtube.com/watch?v=9LUjvu-9vH0,202109231000,202109231000_9LUjvu-9vH0
/et/202109271500,2021-09-27 15:00:00,https://www.youtube.com/watch?v=RfLmNCqj47I,202109271500,202109271500_RfLmNCqj47I
/et/202109291200,2021-09-29 12:00:00,https://www.youtube.com/watch?v=l4g6nv2wORw,202109291200,202109291200_l4g6nv2wORw
/et/202109291400,2021-09-29 14:00:00,https://www.youtube.com/watch?v=fwTK9m0XnHM,202109291400,202109291400_fwTK9m0XnHM
/et/202109301000,2021-09-30 10:00:00,https://www.youtube.com/watch?v=i-M0F4EP3-I,202109301000,202109301000_i-M0F4EP3-I
/et/202110111500,2021-10-11 15:00:00,https://www.youtube.com/watch?v=Ba-bo5wxiyU,202110111500,202110111500_Ba-bo5wxiyU
/et/202110121001,2021-10-12 10:01:00,https://www.youtube.com/watch?v=-T6_VSooeeo,202110121001,202110121001_-T6_VSooeeo
/et/202110131200,2021-10-13 12:00:00,https://www.youtube.com/watch?v=RaLNsLr3-pU,202110131200,202110131200_RaLNsLr3-pU
/et/202110131400,2021-10-13 14:00:00,https://www.youtube.com/watch?v=ZIwDaVlHtO8,202110131400,202110131400_ZIwDaVlHtO8
/et/202110141000,2021-10-14 10:00:00,https://www.youtube.com/watch?v=sdjL3x_RkSQ,202110141000,202110141000_sdjL3x_RkSQ
/et/202110181500,2021-10-18 15:00:00,https://www.youtube.com/watch?v=owLERIcOEwo,202110181500,202110181500_owLERIcOEwo
/et/202110191000,2021-10-19 10:00:00,https://www.youtube.com/watch?v=qAySH26dpfs,202110191000,202110191000_qAySH26dpfs
/et/202110201200,2021-10-20 12:00:00,https://www.youtube.com/watch?v=gas6ylFaVVA,202110201200,202110201200_gas6ylFaVVA
/et/202110201400,2021-10-20 14:00:00,https://www.youtube.com/watch?v=0up-nITZWz8,202110201400,202110201400_0up-nITZWz8
/et/202110211000,2021-10-21 10:00:00,https://www.youtube.com/watch?v=DvNHwTCgrbw,202110211000,202110211000_DvNHwTCgrbw
/et/202110251500,2021-10-25 15:00:00,https://www.youtube.com/watch?v=hVFA915xQu0,202110251500,202110251500_hVFA915xQu0
/et/202110261000,2021-10-26 10:00:00,https://www.youtube.com/watch?v=EPgipt9OWMw,202110261000,202110261000_EPgipt9OWMw
/et/202110271200,2021-10-27 12:00:00,https://www.youtube.com/watch?v=2qtuGL9AXsY,202110271200,202110271200_2qtuGL9AXsY
/et/202110271400,2021-10-27 14:00:00,https://www.youtube.com/watch?v=olwaPIY3SbA,202110271400,202110271400_olwaPIY3SbA
/et/202110281000,2021-10-28 10:00:00,https://www.youtube.com/watch?v=N8qAvHwkxgY,202110281000,202110281000_N8qAvHwkxgY
/et/202111091000,2021-11-09 10:00:00,https://www.youtube.com/watch?v=MC8-aJ76O78,202111091000,202111091000_MC8-aJ76O78
/et/202111101200,2021-11-10 12:00:00,https://www.youtube.com/watch?v=kPt24TxdiPI,202111101200,202111101200_kPt24TxdiPI
/et/202111101400,2021-11-10 14:00:00,https://www.youtube.com/watch?v=r6L57HJZlRI,202111101400,202111101400_r6L57HJZlRI
/et/202111151500,2021-11-15 15:00:00,https://www.youtube.com/watch?v=wilmA9FRnQM,202111151500,202111151500_wilmA9FRnQM
/et/202111161000,2021-11-16 10:00:00,https://www.youtube.com/watch?v=WANwq3fcnnw,202111161000,202111161000_WANwq3fcnnw
/et/202111171200,2021-11-17 12:00:00,https://www.youtube.com/watch?v=JKvVTsNV568,202111171200,202111171200_JKvVTsNV568
/et/202111171400,2021-11-17 14:00:00,https://www.youtube.com/watch?v=GZuwxrusWRQ,202111171400,202111171400_GZuwxrusWRQ
/et/202111181000,2021-11-18 10:00:00,https://www.youtube.com/watch?v=KkKpL-aECmE,202111181000,202111181000_KkKpL-aECmE
/et/202111221500,2021-11-22 15:00:00,https://www.youtube.com/watch?v=FJpDOnhp7X4,202111221500,202111221500_FJpDOnhp7X4
/et/202111231000,2021-11-23 10:00:00,https://www.youtube.com/watch?v=8LpWr3ys8-Q,202111231000,202111231000_8LpWr3ys8-Q
/et/202111251000,2021-11-25 10:00:00,https://www.youtube.com/watch?v=iIG87oj4b6Q,202111251000,202111251000_iIG87oj4b6Q
/et/202112061500,2021-12-06 15:00:00,https://www.youtube.com/watch?v=cuw85Xy3aa0,202112061500,202112061500_cuw85Xy3aa0
/et/202112081200,2021-12-08 12:00:00,https://www.youtube.com/watch?v=YpeyhTrKkBE,202112081200,202112081200_YpeyhTrKkBE
/et/202112081400,2021-12-08 14:00:00,https://www.youtube.com/watch?v=ejVbrzc_29s,202112081400,202112081400_ejVbrzc_29s
/et/202112091000,2021-12-09 10:00:00,https://www.youtube.com/watch?v=FqP5xjcqls0,202112091000,202112091000_FqP5xjcqls0
/et/202112131500,2021-12-13 15:00:00,https://www.youtube.com/watch?v=L3ohKKEiDko,202112131500,202112131500_L3ohKKEiDko
/et/202112141000,2021-12-14 10:00:00,https://www.youtube.com/watch?v=Bzp3_YUipSo,202112141000,202112141000_Bzp3_YUipSo
/et/202112151200,2021-12-15 12:00:00,https://www.youtube.com/watch?v=UfgQJgfzXYs,202112151200,202112151200_UfgQJgfzXYs
/et/202112151400,2021-12-15 14:00:00,https://www.youtube.com/watch?v=zDJHyLtXudk,202112151400,202112151400_zDJHyLtXudk
/et/202112161000,2021-12-16 10:00:00,https://www.youtube.com/watch?v=2Pwfy9tMqT8,202112161000,202112161000_2Pwfy9tMqT8
/et/202201101500,2022-01-10 15:00:00,https://www.youtube.com/watch?v=5iIiEw234bY,202201101500,202201101500_5iIiEw234bY
/et/202201111000,2022-01-11 10:00:00,https://www.youtube.com/watch?v=PNF1hRUsli0,202201111000,202201111000_PNF1hRUsli0
/et/202201121200,2022-01-12 12:00:00,https://www.youtube.com/watch?v=XR34nEPl-bg,202201121200,202201121200_XR34nEPl-bg
/et/202201121400,2022-01-12 14:00:00,https://www.youtube.com/watch?v=JwRrJA8UFXw,202201121400,202201121400_JwRrJA8UFXw
/et/202201171500,2022-01-17 15:00:00,https://www.youtube.com/watch?v=HYe8YT18uXs,202201171500,202201171500_HYe8YT18uXs
/et/202201181000,2022-01-18 10:00:00,https://www.youtube.com/watch?v=IhyHipw6tXw,202201181000,202201181000_IhyHipw6tXw
/et/202201191200,2022-01-19 12:00:00,https://www.youtube.com/watch?v=gX0pQ_AQLg8,202201191200,202201191200_gX0pQ_AQLg8
/et/202201191400,2022-01-19 14:00:00,https://www.youtube.com/watch?v=oiUedKVChLU,202201191400,202201191400_oiUedKVChLU
/et/202201201000,2022-01-20 10:00:00,https://www.youtube.com/watch?v=2gMykBfbKBE,202201201000,202201201000_2gMykBfbKBE
/et/202201241500,2022-01-24 15:00:00,https://www.youtube.com/watch?v=WqWQxrEdn1A,202201241500,202201241500_WqWQxrEdn1A
/et/202201251000,2022-01-25 10:00:00,https://www.youtube.com/watch?v=MX1NQNIvh9E,202201251000,202201251000_MX1NQNIvh9E
/et/202201261200,2022-01-26 12:00:00,https://www.youtube.com/watch?v=RB1cr2wZDRE,202201261200,202201261200_RB1cr2wZDRE
/et/202201271000,2022-01-27 10:00:00,https://www.youtube.com/watch?v=3tXByCYFWw4,202201271000,202201271000_3tXByCYFWw4
/et/202202071500,2022-02-07 15:00:00,https://www.youtube.com/watch?v=Ug6M-WA32lA,202202071500,202202071500_Ug6M-WA32lA
/et/202202081000,2022-02-08 10:00:00,https://www.youtube.com/watch?v=3alCSqKZrvY,202202081000,202202081000_3alCSqKZrvY
/et/202202091200,2022-02-09 12:00:00,https://www.youtube.com/watch?v=d7gzVlP7udA,202202091200,202202091200_d7gzVlP7udA
/et/202202091400,2022-02-09 14:00:00,https://www.youtube.com/watch?v=DSgJLUWlsyI,202202091400,202202091400_DSgJLUWlsyI
/et/202202101000,2022-02-10 10:00:00,https://www.youtube.com/watch?v=RWT7If637tY,202202101000,202202101000_RWT7If637tY
/et/202202141500,2022-02-14 15:00:00,https://www.youtube.com/watch?v=NwoHeHOz25Y,202202141500,202202141500_NwoHeHOz25Y
/et/202202151000,2022-02-15 10:00:00,https://www.youtube.com/watch?v=IEv9z5y_apc,202202151000,202202151000_IEv9z5y_apc
/et/202202161200,2022-02-16 12:00:00,https://www.youtube.com/watch?v=Ot0SvQj_GwI,202202161200,202202161200_Ot0SvQj_GwI
/et/202202161400,2022-02-16 14:00:00,https://www.youtube.com/watch?v=7-yeH41tj2s,202202161400,202202161400_7-yeH41tj2s
/et/202202171000,2022-02-17 10:00:00,https://www.youtube.com/watch?v=aCWUJ7uO-YM,202202171000,202202171000_aCWUJ7uO-YM
/et/202202211500,2022-02-21 15:00:00,https://www.youtube.com/watch?v=h1gX8Yz4pAk,202202211500,202202211500_h1gX8Yz4pAk
/et/202202221000,2022-02-22 10:00:00,https://www.youtube.com/watch?v=qnrtqwZiPUk,202202221000,202202221000_qnrtqwZiPUk
/et/202202231200,2022-02-23 12:00:00,https://www.youtube.com/watch?v=pU4OMOR8MNM,202202231200,202202231200_pU4OMOR8MNM
/et/202202231400,2022-02-23 14:00:00,https://www.youtube.com/watch?v=ADUQxwQMuFQ,202202231400,202202231400_ADUQxwQMuFQ
/et/202202231922,2022-02-23 19:22:00,https://www.youtube.com/watch?v=E4kIyK0ZRoc,202202231922,202202231922_E4kIyK0ZRoc
/et/202203011000,2022-03-01 10:00:00,https://www.youtube.com/watch?v=2ztBc5LGlHs,202203011000,202203011000_2ztBc5LGlHs
/et/202203071500,2022-03-07 15:00:00,https://www.youtube.com/watch?v=u-sJuILp5d0,202203071500,202203071500_u-sJuILp5d0
/et/202203081000,2022-03-08 10:00:00,https://www.youtube.com/watch?v=7pT4fdyMhjA,202203081000,202203081000_7pT4fdyMhjA
/et/202203091200,2022-03-09 12:00:00,https://www.youtube.com/watch?v=XNh_u_PgXBQ,202203091200,202203091200_XNh_u_PgXBQ
/et/202203091400,2022-03-09 14:00:00,https://www.youtube.com/watch?v=PJ186ebQEME,202203091400,202203091400_PJ186ebQEME
/et/202203101000,2022-03-10 10:00:00,https://www.youtube.com/watch?v=uB0DFMoZSK8,202203101000,202203101000_uB0DFMoZSK8
/et/202203141500,2022-03-14 15:00:00,https://www.youtube.com/watch?v=gqmi7AdGqYA,202203141500,202203141500_gqmi7AdGqYA
/et/202203151000,2022-03-15 10:00:00,https://www.youtube.com/watch?v=lgj6_1-wiqo,202203151000,202203151000_lgj6_1-wiqo
/et/202203161200,2022-03-16 12:00:00,https://www.youtube.com/watch?v=j1QTCiWJ6Hw,202203161200,202203161200_j1QTCiWJ6Hw
/et/202203161400,2022-03-16 14:00:00,https://www.youtube.com/watch?v=Gc5CrQ2TbGU,202203161400,202203161400_Gc5CrQ2TbGU
/et/202203211500,2022-03-21 15:00:00,https://www.youtube.com/watch?v=8Ndim7Lm6b0,202203211500,202203211500_8Ndim7Lm6b0
/et/202203221000,2022-03-22 10:00:00,https://www.youtube.com/watch?v=Z7dfSHvoka4,202203221000,202203221000_Z7dfSHvoka4
/et/202203231200,2022-03-23 12:00:00,https://www.youtube.com/watch?v=kiNsmt4wIGc,202203231200,202203231200_kiNsmt4wIGc
/et/202203241000,2022-03-24 10:00:00,https://www.youtube.com/watch?v=J-7DcWqNcJg,202203241000,202203241000_J-7DcWqNcJg
/et/202204041500,2022-04-04 15:00:00,https://www.youtube.com/watch?v=OlozJ4XlAJA,202204041500,202204041500_OlozJ4XlAJA
/et/202204051000,2022-04-05 10:00:00,https://www.youtube.com/watch?v=yZRsnzNX2I4,202204051000,202204051000_yZRsnzNX2I4
/et/202204061200,2022-04-06 12:00:00,https://www.youtube.com/watch?v=fvRKjuJ_8HE,202204061200,202204061200_fvRKjuJ_8HE
/et/202204061400,2022-04-06 14:00:00,https://www.youtube.com/watch?v=kGe6q90o4oc,202204061400,202204061400_kGe6q90o4oc
/et/202204071000,2022-04-07 10:00:00,https://www.youtube.com/watch?v=ud_R132khxI,202204071000,202204071000_ud_R132khxI
/et/202204111500,2022-04-11 15:00:00,https://www.youtube.com/watch?v=jJ0VupWZGhg,202204111500,202204111500_jJ0VupWZGhg
/et/202204121000,2022-04-12 10:00:00,https://www.youtube.com/watch?v=VwPA4ZDwD_8,202204121000,202204121000_VwPA4ZDwD_8
/et/202204131230,2022-04-13 12:30:00,https://www.youtube.com/watch?v=Ok4YYPRPWRI,202204131230,202204131230_Ok4YYPRPWRI
/et/202204181500,2022-04-18 15:00:00,https://www.youtube.com/watch?v=JewYY0Pn1mA,202204181500,202204181500_JewYY0Pn1mA
/et/202204191000,2022-04-19 10:00:00,https://www.youtube.com/watch?v=bzszROMK8EQ,202204191000,202204191000_bzszROMK8EQ
/et/202204201200,2022-04-20 12:00:00,https://www.youtube.com/watch?v=JNCsVqmsXZI,202204201200,202204201200_JNCsVqmsXZI
/et/202204201400,2022-04-20 14:00:00,https://www.youtube.com/watch?v=MfgzluqB230,202204201400,202204201400_MfgzluqB230
/et/202204211000,2022-04-21 10:00:00,https://www.youtube.com/watch?v=1NxP9Ln7_uY,202204211000,202204211000_1NxP9Ln7_uY
/et/202204211143,2022-04-21 11:43:00,https://www.youtube.com/watch?v=06tmBhdCDAk,202204211143,202204211143_06tmBhdCDAk
/et/202205021500,2022-05-02 15:00:00,https://www.youtube.com/watch?v=KG-OISDYn0I,202205021500,202205021500_KG-OISDYn0I
/et/202205031000,2022-05-03 10:00:00,https://www.youtube.com/watch?v=4clE_x-nTBw,202205031000,202205031000_4clE_x-nTBw
/et/202205041200,2022-05-04 12:00:00,https://www.youtube.com/watch?v=dY64E6q7SOQ,202205041200,202205041200_dY64E6q7SOQ
/et/202205041400,2022-05-04 14:00:00,https://www.youtube.com/watch?v=ioDRO8FWMkY,202205041400,202205041400_ioDRO8FWMkY
/et/202205041700,2022-05-04 17:00:00,https://www.youtube.com/watch?v=owShlViN528,202205041700,202205041700_owShlViN528
/et/202205051000,2022-05-05 10:00:00,https://www.youtube.com/watch?v=CgJ9FuauPJE,202205051000,202205051000_CgJ9FuauPJE
/et/202205091500,2022-05-09 15:00:00,https://www.youtube.com/watch?v=VQrZFYGkzIM,202205091500,202205091500_VQrZFYGkzIM
/et/202205101000,2022-05-10 10:00:00,https://www.youtube.com/watch?v=8MeZgB2xx3U,202205101000,202205101000_8MeZgB2xx3U
/et/202205111200,2022-05-11 12:00:00,https://www.youtube.com/watch?v=uFkJIHZ73KM,202205111200,202205111200_uFkJIHZ73KM
/et/202205111400,2022-05-11 14:00:00,https://www.youtube.com/watch?v=y1FZMnOolro,202205111400,202205111400_y1FZMnOolro
/et/202205121000,2022-05-12 10:00:00,https://www.youtube.com/watch?v=t0F5vhc9mVw,202205121000,202205121000_t0F5vhc9mVw
/et/202205161500,2022-05-16 15:00:00,https://www.youtube.com/watch?v=acQzIY4DSWE,202205161500,202205161500_acQzIY4DSWE
/et/202205171000,2022-05-17 10:00:00,https://www.youtube.com/watch?v=bfGtoSoY-KY,202205171000,202205171000_bfGtoSoY-KY
/et/202205181200,2022-05-18 12:00:00,https://www.youtube.com/watch?v=l02N7awTYig,202205181200,202205181200_l02N7awTYig
/et/202205191000,2022-05-19 10:00:00,https://www.youtube.com/watch?v=Yc_tUACAVDw,202205191000,202205191000_Yc_tUACAVDw
/et/202205301500,2022-05-30 15:00:00,https://www.youtube.com/watch?v=xMaQfDCKcFM,202205301500,202205301500_xMaQfDCKcFM
/et/202205311000,2022-05-31 10:00:00,https://www.youtube.com/watch?v=O6vjR7lrWUs,202205311000,202205311000_O6vjR7lrWUs
/et/202206011200,2022-06-01 12:00:00,https://www.youtube.com/watch?v=juMSrg8rP5k,202206011200,202206011200_juMSrg8rP5k
/et/202206011400,2022-06-01 14:00:00,https://www.youtube.com/watch?v=1lJiuiSbhfY,202206011400,202206011400_1lJiuiSbhfY
/et/202206021000,2022-06-02 10:00:00,https://www.youtube.com/watch?v=lLLBIw8R3ss,202206021000,202206021000_lLLBIw8R3ss
