html_link,processed_video_link,transcript_id,year,part
https://www.ft.dk/forhandlinger/20171/20171M045_2018-01-17_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/45.aspx,20171M045_2018-01-17_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M044_2018-01-16_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/44.aspx,20171M044_2018-01-16_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M043_2018-01-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/43.aspx,20171M043_2018-01-12_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M042_2018-01-11_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/42.aspx,20171M042_2018-01-11_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M041_2018-01-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/41.aspx,20171M041_2018-01-10_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M040_2018-01-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/40.aspx,20171M040_2018-01-09_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M039_2017-12-22_1900.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/39.aspx,20171M039_2017-12-22_1900,2017,1
https://www.ft.dk/forhandlinger/20171/20171M038_2017-12-22_0800.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/38.aspx,20171M038_2017-12-22_0800,2017,1
https://www.ft.dk/forhandlinger/20171/20171M037_2017-12-20_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/37.aspx,20171M037_2017-12-20_0900,2017,1
https://www.ft.dk/forhandlinger/20171/20171M036_2017-12-19_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/36.aspx,20171M036_2017-12-19_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M035_2017-12-15_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/35.aspx,20171M035_2017-12-15_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M034_2017-12-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/34.aspx,20171M034_2017-12-14_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M033_2017-12-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/33.aspx,20171M033_2017-12-13_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M032_2017-12-12_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/32.aspx,20171M032_2017-12-12_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M031_2017-12-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/31.aspx,20171M031_2017-12-08_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M030_2017-12-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/30.aspx,20171M030_2017-12-07_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M029_2017-12-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/29.aspx,20171M029_2017-12-06_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M028_2017-12-05_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/28.aspx,20171M028_2017-12-05_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M027_2017-12-01_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/27.aspx,20171M027_2017-12-01_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M026_2017-11-30_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/26.aspx,20171M026_2017-11-30_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M025_2017-11-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/25.aspx,20171M025_2017-11-29_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M024_2017-11-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/24.aspx,20171M024_2017-11-28_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M023_2017-11-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/23.aspx,20171M023_2017-11-24_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M022_2017-11-23_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/22.aspx,20171M022_2017-11-23_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M021_2017-11-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/21.aspx,20171M021_2017-11-22_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M020_2017-11-16_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/20.aspx,20171M020_2017-11-16_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M019_2017-11-15_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/19.aspx,20171M019_2017-11-15_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M018_2017-11-14_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/18.aspx,20171M018_2017-11-14_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M017_2017-11-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/17.aspx,20171M017_2017-11-10_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M016_2017-11-09_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/16.aspx,20171M016_2017-11-09_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M015_2017-11-08_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/15.aspx,20171M015_2017-11-08_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M014_2017-11-07_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/14.aspx,20171M014_2017-11-07_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M013_2017-11-03_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/13.aspx,20171M013_2017-11-03_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M012_2017-11-02_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/12.aspx,20171M012_2017-11-02_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M011_2017-10-27_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/11.aspx,20171M011_2017-10-27_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M010_2017-10-26_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/10.aspx,20171M010_2017-10-26_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M009_2017-10-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/9.aspx,20171M009_2017-10-25_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M008_2017-10-24_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/8.aspx,20171M008_2017-10-24_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M007_2017-10-13_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/7.aspx,20171M007_2017-10-13_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M006_2017-10-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/6.aspx,20171M006_2017-10-12_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M005_2017-10-11_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/5.aspx,20171M005_2017-10-11_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M004_2017-10-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/4.aspx,20171M004_2017-10-10_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M003_2017-10-05_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/3.aspx,20171M003_2017-10-05_1000,2017,1
https://www.ft.dk/forhandlinger/20171/20171M002_2017-10-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/2.aspx,20171M002_2017-10-04_1300,2017,1
https://www.ft.dk/forhandlinger/20171/20171M001_2017-10-03_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20171/salen/1.aspx,20171M001_2017-10-03_1200,2017,1
https://www.ft.dk/forhandlinger/20181/20181M093_2019-05-07_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/93.aspx,20181M093_2019-05-07_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M092_2019-05-03_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/92.aspx,20181M092_2019-05-03_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M091_2019-05-02_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/91.aspx,20181M091_2019-05-02_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M090_2019-04-30_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/90.aspx,20181M090_2019-04-30_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M089_2019-04-26_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/89.aspx,20181M089_2019-04-26_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M088_2019-04-25_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/88.aspx,20181M088_2019-04-25_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M087_2019-04-24_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/87.aspx,20181M087_2019-04-24_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M086_2019-04-23_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/86.aspx,20181M086_2019-04-23_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M085_2019-04-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/85.aspx,20181M085_2019-04-12_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M084_2019-04-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/84.aspx,20181M084_2019-04-10_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M083_2019-04-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/83.aspx,20181M083_2019-04-09_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M082_2019-04-05_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/82.aspx,20181M082_2019-04-05_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M081_2019-04-04_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/81.aspx,20181M081_2019-04-04_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M080_2019-04-03_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/80.aspx,20181M080_2019-04-03_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M079_2019-04-02_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/79.aspx,20181M079_2019-04-02_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M078_2019-03-29_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/78.aspx,20181M078_2019-03-29_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M077_2019-03-28_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/77.aspx,20181M077_2019-03-28_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M076_2019-03-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/76.aspx,20181M076_2019-03-27_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M075_2019-03-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/75.aspx,20181M075_2019-03-26_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M074_2019-03-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/74.aspx,20181M074_2019-03-20_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M073_2019-03-19_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/73.aspx,20181M073_2019-03-19_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M072_2019-03-15_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/72.aspx,20181M072_2019-03-15_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M071_2019-03-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/71.aspx,20181M071_2019-03-14_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M070_2019-03-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/70.aspx,20181M070_2019-03-13_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M069_2019-03-12_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/69.aspx,20181M069_2019-03-12_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M068_2019-03-01_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/68.aspx,20181M068_2019-03-01_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M067_2019-02-28_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/67.aspx,20181M067_2019-02-28_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M066_2019-02-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/66.aspx,20181M066_2019-02-27_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M065_2019-02-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/65.aspx,20181M065_2019-02-26_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M064_2019-02-22_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/64.aspx,20181M064_2019-02-22_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M063_2019-02-21_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/63.aspx,20181M063_2019-02-21_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M062_2019-02-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/62.aspx,20181M062_2019-02-20_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M061_2019-02-19_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/61.aspx,20181M061_2019-02-19_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M060_2019-02-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/60.aspx,20181M060_2019-02-08_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M059_2019-02-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/59.aspx,20181M059_2019-02-07_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M058_2019-02-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/58.aspx,20181M058_2019-02-06_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M057_2019-02-05_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/57.aspx,20181M057_2019-02-05_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M056_2019-02-01_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/56.aspx,20181M056_2019-02-01_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M055_2019-01-31_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/55.aspx,20181M055_2019-01-31_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M054_2019-01-30_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/54.aspx,20181M054_2019-01-30_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M053_2019-01-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/53.aspx,20181M053_2019-01-29_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M052_2019-01-25_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/52.aspx,20181M052_2019-01-25_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M051_2019-01-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/51.aspx,20181M051_2019-01-24_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M050_2019-01-23_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/50.aspx,20181M050_2019-01-23_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M049_2019-01-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/49.aspx,20181M049_2019-01-22_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M048_2019-01-18_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/48.aspx,20181M048_2019-01-18_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M047_2019-01-17_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/47.aspx,20181M047_2019-01-17_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M046_2019-01-16_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/46.aspx,20181M046_2019-01-16_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M045_2019-01-15_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/45.aspx,20181M045_2019-01-15_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M044_2019-01-11_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/44.aspx,20181M044_2019-01-11_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M043_2019-01-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/43.aspx,20181M043_2019-01-10_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M042_2019-01-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/42.aspx,20181M042_2019-01-09_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M041_2019-01-08_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/41.aspx,20181M041_2019-01-08_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M040_2018-12-20_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/40.aspx,20181M040_2018-12-20_0900,2018,1
https://www.ft.dk/forhandlinger/20181/20181M039_2018-12-19_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/39.aspx,20181M039_2018-12-19_0900,2018,1
https://www.ft.dk/forhandlinger/20181/20181M038_2018-12-18_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/38.aspx,20181M038_2018-12-18_1200,2018,1
https://www.ft.dk/forhandlinger/20181/20181M037_2018-12-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/37.aspx,20181M037_2018-12-14_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M036_2018-12-13_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/36.aspx,20181M036_2018-12-13_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M035_2018-12-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/35.aspx,20181M035_2018-12-12_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M034_2018-12-11_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/34.aspx,20181M034_2018-12-11_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M033_2018-12-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/33.aspx,20181M033_2018-12-07_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M032_2018-12-06_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/32.aspx,20181M032_2018-12-06_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M031_2018-12-05_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/31.aspx,20181M031_2018-12-05_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M030_2018-12-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/30.aspx,20181M030_2018-12-04_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M029_2018-11-30_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/29.aspx,20181M029_2018-11-30_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M028_2018-11-29_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/28.aspx,20181M028_2018-11-29_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M027_2018-11-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/27.aspx,20181M027_2018-11-28_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M026_2018-11-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/26.aspx,20181M026_2018-11-27_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M025_2018-11-23_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/25.aspx,20181M025_2018-11-23_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M024_2018-11-22_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/24.aspx,20181M024_2018-11-22_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M023_2018-11-21_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/23.aspx,20181M023_2018-11-21_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M022_2018-11-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/22.aspx,20181M022_2018-11-20_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M021_2018-11-16_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/21.aspx,20181M021_2018-11-16_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M020_2018-11-15_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/20.aspx,20181M020_2018-11-15_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M019_2018-11-14_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/19.aspx,20181M019_2018-11-14_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M018_2018-11-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/18.aspx,20181M018_2018-11-13_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M017_2018-11-09_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/17.aspx,20181M017_2018-11-09_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M016_2018-11-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/16.aspx,20181M016_2018-11-08_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M015_2018-11-07_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/15.aspx,20181M015_2018-11-07_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M014_2018-11-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/14.aspx,20181M014_2018-11-06_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M013_2018-11-02_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/13.aspx,20181M013_2018-11-02_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M012_2018-11-01_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/12.aspx,20181M012_2018-11-01_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M011_2018-10-26_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/11.aspx,20181M011_2018-10-26_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M010_2018-10-25_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/10.aspx,20181M010_2018-10-25_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M009_2018-10-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/9.aspx,20181M009_2018-10-24_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M008_2018-10-23_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/8.aspx,20181M008_2018-10-23_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M007_2018-10-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/7.aspx,20181M007_2018-10-12_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M006_2018-10-11_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/6.aspx,20181M006_2018-10-11_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M005_2018-10-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/5.aspx,20181M005_2018-10-10_1000,2018,1
https://www.ft.dk/forhandlinger/20181/20181M004_2018-10-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/4.aspx,20181M004_2018-10-09_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M003_2018-10-04_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/3.aspx,20181M003_2018-10-04_0900,2018,1
https://www.ft.dk/forhandlinger/20181/20181M002_2018-10-03_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/2.aspx,20181M002_2018-10-03_1300,2018,1
https://www.ft.dk/forhandlinger/20181/20181M001_2018-10-02_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20181/salen/1.aspx,20181M001_2018-10-02_1200,2018,1
https://www.ft.dk/forhandlinger/20182/20182M008_2019-09-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/8.aspx,20182M008_2019-09-12_1000,2018,2
https://www.ft.dk/forhandlinger/20182/20182M007_2019-09-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/7.aspx,20182M007_2019-09-10_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M006_2019-08-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/6.aspx,20182M006_2019-08-28_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M005_2019-08-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/5.aspx,20182M005_2019-08-13_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M004_2019-07-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/4.aspx,20182M004_2019-07-04_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M003_2019-06-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/3.aspx,20182M003_2019-06-25_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M002_2019-06-21_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/2.aspx,20182M002_2019-06-21_1300,2018,2
https://www.ft.dk/forhandlinger/20182/20182M001_2019-06-20_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20182/salen/1.aspx,20182M001_2019-06-20_1200,2018,2
https://www.ft.dk/forhandlinger/20191/20191M152_2020-09-29_1305.htm,https://www.ft.dk/aktuelt/webtv/video/20191/salen/152.aspx,20191M152_2020-09-29_1305,2019,1
https://www.ft.dk/forhandlinger/20191/20191M151_2020-09-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20191/salen/151.aspx,20191M151_2020-09-29_1300,2019,1
https://www.ft.dk/forhandlinger/20191/20191M150_2020-09-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20191/salen/150.aspx,20191M150_2020-09-24_1000,2019,1
https://www.ft.dk/forhandlinger/20191/20191M149_2020-09-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20191/salen/149.aspx,20191M149_2020-09-22_1300,2019,1
https://www.ft.dk/forhandlinger/20191/20191M148_2020-09-10_1005.htm,https://www.ft.dk/aktuelt/webtv/video/20191/salen/148.aspx,20191M148_2020-09-10_1005,2019,1
