transcript_id,processed_transcript_text_link_disabled,transcript_title,date,video_id,processed_video_link,video_title,merged_id
slovenia_2022_29_redna_0_24032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=FDCA1979343DADEDC1258C5B004E1689,29. redna seja Državnega zbora,24032025,slovenia_29_Redna_0_24032025,https://365.rtvslo.si/embed/175119196?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_0_24032025_slovenia_29_Redna_0_24032025
slovenia_2022_29_redna_0_24032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=FDCA1979343DADEDC1258C5B004E1689,29. redna seja Državnega zbora,24032025,slovenia_29_Redna_1_24032025,https://365.rtvslo.si/embed/175119202?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_0_24032025_slovenia_29_Redna_1_24032025
slovenia_2022_29_redna_1_25032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=87331C68E0CDD818C1258C58002EFDE5,29. redna seja Državnega zbora,25032025,slovenia_29_Redna_0_25032025,https://365.rtvslo.si/embed/175119447?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_1_25032025_slovenia_29_Redna_0_25032025
slovenia_2022_29_redna_1_25032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=87331C68E0CDD818C1258C58002EFDE5,29. redna seja Državnega zbora,25032025,slovenia_29_Redna_1_25032025,https://365.rtvslo.si/embed/%0A%0A175119451?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_1_25032025_slovenia_29_Redna_1_25032025
slovenia_2022_29_redna_2_26032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=241BF88373B3F662C1258C5900302667,29. redna seja Državnega zbora,26032025,slovenia_29_Redna_0_26032025,https://365.rtvslo.si/embed/175119745?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_2_26032025_slovenia_29_Redna_0_26032025
slovenia_2022_29_redna_3_27032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=1031E9C7D528E810C1258C5A002F2632,29. redna seja Državnega zbora,27032025,slovenia_29_Redna_0_27032025,https://365.rtvslo.si/embed/175120028?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_3_27032025_slovenia_29_Redna_0_27032025
slovenia_2022_29_redna_3_27032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=1031E9C7D528E810C1258C5A002F2632,29. redna seja Državnega zbora,27032025,slovenia_29_Redna_1_27032025,https://365.rtvslo.si/embed/%0A175120050?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_3_27032025_slovenia_29_Redna_1_27032025
slovenia_2022_29_redna_3_27032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=1031E9C7D528E810C1258C5A002F2632,29. redna seja Državnega zbora,27032025,slovenia_29_Redna_2_27032025,https://365.rtvslo.si/embed/%0A175120046?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_3_27032025_slovenia_29_Redna_2_27032025
slovenia_2022_29_redna_3_27032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=1031E9C7D528E810C1258C5A002F2632,29. redna seja Državnega zbora,27032025,slovenia_29_Redna_3_27032025,https://365.rtvslo.si/embed/%0A175120083?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_3_27032025_slovenia_29_Redna_3_27032025
slovenia_2022_29_redna_4_28032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=A55794ECF667737BC1258C5B00347708,29. redna seja Državnega zbora,28032025,slovenia_29_Redna_0_28032025,https://365.rtvslo.si/embed/175120353?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_4_28032025_slovenia_29_Redna_0_28032025
slovenia_2022_29_redna_4_28032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=A55794ECF667737BC1258C5B00347708,29. redna seja Državnega zbora,28032025,slovenia_29_Redna_1_28032025,https://365.rtvslo.si/embed/%0A175120412%0A175120451?a=1&d=1,Državni zbor (29. Redna),slovenia_2022_29_redna_4_28032025_slovenia_29_Redna_1_28032025
slovenia_2022_98_izredna_0_20032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=553B3F0B16CAE0F6C1258C5300451296,98. izredna seja Državnega zbora,20032025,slovenia_98_Izredna_0_20032025,https://365.rtvslo.si/embed/175118210?a=1&d=1,Državni zbor (98. Izredna),slovenia_2022_98_izredna_0_20032025_slovenia_98_Izredna_0_20032025
slovenia_2022_97_izredna_0_14032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=8D09B86D7D3D6B82C1258C4D0044874A,97. izredna seja Državnega zbora,14032025,slovenia_97_Izredna_0_14032025,https://365.rtvslo.si/embed/175116745?a=1&d=1,Državni zbor (97. Izredna),slovenia_2022_97_izredna_0_14032025_slovenia_97_Izredna_0_14032025
slovenia_2022_97_izredna_0_14032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=8D09B86D7D3D6B82C1258C4D0044874A,97. izredna seja Državnega zbora,14032025,slovenia_97_Izredna_1_14032025,https://365.rtvslo.si/embed/175116774?a=1&d=1,Državni zbor (97. Izredna),slovenia_2022_97_izredna_0_14032025_slovenia_97_Izredna_1_14032025
slovenia_2022_96_izredna_0_10032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=16FFD250E87CC1BCC1258C4900383222,96. izredna seja Državnega zbora,10032025,slovenia_96_Izredna_0_10032025,https://365.rtvslo.si/embed/175115449?a=1&d=1,Državni zbor (96. Izredna),slovenia_2022_96_izredna_0_10032025_slovenia_96_Izredna_0_10032025
slovenia_2022_96_izredna_0_10032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=16FFD250E87CC1BCC1258C4900383222,96. izredna seja Državnega zbora,10032025,slovenia_96_Izredna_1_10032025,https://365.rtvslo.si/embed/175115493?a=1&d=1,Državni zbor (96. Izredna),slovenia_2022_96_izredna_0_10032025_slovenia_96_Izredna_1_10032025
slovenia_2022_28_redna_0_03032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=820E8A0C076765AEC1258C490047BC4D,28. redna seja Državnega zbora,03032025,slovenia_28_Redna_0_03032025,https://365.rtvslo.si/embed/175113594?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_0_03032025_slovenia_28_Redna_0_03032025
slovenia_2022_28_redna_0_03032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=820E8A0C076765AEC1258C490047BC4D,28. redna seja Državnega zbora,03032025,slovenia_28_Redna_1_03032025,https://365.rtvslo.si/embed/%0A175113665?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_0_03032025_slovenia_28_Redna_1_03032025
slovenia_2022_28_redna_0_03032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=820E8A0C076765AEC1258C490047BC4D,28. redna seja Državnega zbora,03032025,slovenia_28_Redna_2_03032025,https://365.rtvslo.si/embed/%0A175113689?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_0_03032025_slovenia_28_Redna_2_03032025
slovenia_2022_28_redna_1_04032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=67FAD4E474103E9DC1258C43002DA0CA,28. redna seja Državnega zbora,04032025,slovenia_28_Redna_0_04032025,https://365.rtvslo.si/embed/175113863?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_1_04032025_slovenia_28_Redna_0_04032025
slovenia_2022_28_redna_1_04032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=67FAD4E474103E9DC1258C43002DA0CA,28. redna seja Državnega zbora,04032025,slovenia_28_Redna_1_04032025,https://365.rtvslo.si/embed/%0A175113925?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_1_04032025_slovenia_28_Redna_1_04032025
slovenia_2022_28_redna_2_05032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=29EFFFEEAC48D2E6C1258C44002ED228,28. redna seja Državnega zbora,05032025,slovenia_28_Redna_0_05032025,https://365.rtvslo.si/embed/175114129?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_2_05032025_slovenia_28_Redna_0_05032025
slovenia_2022_28_redna_3_06032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=52A378A4D802B3F8C1258C450030CF13,28. redna seja Državnega zbora,06032025,slovenia_28_Redna_0_06032025,https://365.rtvslo.si/embed/175114475?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_3_06032025_slovenia_28_Redna_0_06032025
slovenia_2022_28_redna_3_06032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=52A378A4D802B3F8C1258C450030CF13,28. redna seja Državnega zbora,06032025,slovenia_28_Redna_1_06032025,https://365.rtvslo.si/embed/%0A175114470?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_3_06032025_slovenia_28_Redna_1_06032025
slovenia_2022_28_redna_3_06032025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=52A378A4D802B3F8C1258C450030CF13,28. redna seja Državnega zbora,06032025,slovenia_28_Redna_2_06032025,https://365.rtvslo.si/embed/%0A175114476?a=1&d=1,Državni zbor (28. Redna),slovenia_2022_28_redna_3_06032025_slovenia_28_Redna_2_06032025
slovenia_2022_95_izredna_0_13022025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=15A556F1477846B0C1258C300035D32B,95. izredna seja Državnega zbora,13022025,slovenia_95_Izredna_0_13022025,https://365.rtvslo.si/embed/175109023?a=1&d=1,Državni zbor (95. Izredna),slovenia_2022_95_izredna_0_13022025_slovenia_95_Izredna_0_13022025
slovenia_2022_94_izredna_0_06022025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=BDC503D6E5AFD3C0C1258C2A003CC6A2,94. izredna seja Državnega zbora,06022025,slovenia_94_Izredna_0_06022025,https://365.rtvslo.si/embed/175107147?a=1&d=1,Državni zbor (94. Izredna),slovenia_2022_94_izredna_0_06022025_slovenia_94_Izredna_0_06022025
slovenia_2022_93_izredna_0_30012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=7FFF9A16EEC0904FC1258C2200439C5E,93. izredna seja Državnega zbora,30012025,slovenia_93_Izredna_0_30012025,https://365.rtvslo.si/embed/175105493?a=1&d=1,Državni zbor (93. Izredna),slovenia_2022_93_izredna_0_30012025_slovenia_93_Izredna_0_30012025
slovenia_2022_93_izredna_0_30012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=7FFF9A16EEC0904FC1258C2200439C5E,93. izredna seja Državnega zbora,30012025,slovenia_93_Izredna_1_30012025,https://365.rtvslo.si/embed/175105558?a=1&d=1,Državni zbor (93. Izredna),slovenia_2022_93_izredna_0_30012025_slovenia_93_Izredna_1_30012025
slovenia_2022_27_redna_0_27012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=3B3783083E7CDAA0C1258C23003F28A1,27. redna seja Državnega zbora,27012025,slovenia_27_Redna_0_27012025,https://365.rtvslo.si/embed/175104585?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_0_27012025_slovenia_27_Redna_0_27012025
slovenia_2022_27_redna_0_27012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=3B3783083E7CDAA0C1258C23003F28A1,27. redna seja Državnega zbora,27012025,slovenia_27_Redna_1_27012025,https://365.rtvslo.si/embed/175104635?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_0_27012025_slovenia_27_Redna_1_27012025
slovenia_2022_27_redna_0_27012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=3B3783083E7CDAA0C1258C23003F28A1,27. redna seja Državnega zbora,27012025,slovenia_27_Redna_2_27012025,https://365.rtvslo.si/embed/175104635?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_0_27012025_slovenia_27_Redna_2_27012025
slovenia_2022_27_redna_1_28012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=C8A58640E34A6C05C1258C3E0077AA75,27. redna seja Državnega zbora,28012025,slovenia_27_Redna_0_28012025,https://365.rtvslo.si/embed/175104836?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_1_28012025_slovenia_27_Redna_0_28012025
slovenia_2022_27_redna_2_29012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=F549500AE16FC151C1258C21002F2F4C,27. redna seja Državnega zbora,29012025,slovenia_27_Redna_0_29012025,https://365.rtvslo.si/embed/175105135?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_2_29012025_slovenia_27_Redna_0_29012025
slovenia_2022_27_redna_2_29012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=F549500AE16FC151C1258C21002F2F4C,27. redna seja Državnega zbora,29012025,slovenia_27_Redna_1_29012025,https://365.rtvslo.si/embed/175105164?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_2_29012025_slovenia_27_Redna_1_29012025
slovenia_2022_27_redna_2_29012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=F549500AE16FC151C1258C21002F2F4C,27. redna seja Državnega zbora,29012025,slovenia_27_Redna_2_29012025,https://365.rtvslo.si/embed/175105177?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_2_29012025_slovenia_27_Redna_2_29012025
slovenia_2022_27_redna_3_30012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=78AD29BAD2E3FE41C1258C3F003FB139,27. redna seja Državnega zbora,30012025,slovenia_93_Izredna_0_30012025,https://365.rtvslo.si/embed/175105493?a=1&d=1,Državni zbor (93. Izredna),slovenia_2022_27_redna_3_30012025_slovenia_93_Izredna_0_30012025
slovenia_2022_27_redna_3_30012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=78AD29BAD2E3FE41C1258C3F003FB139,27. redna seja Državnega zbora,30012025,slovenia_93_Izredna_1_30012025,https://365.rtvslo.si/embed/175105558?a=1&d=1,Državni zbor (93. Izredna),slovenia_2022_27_redna_3_30012025_slovenia_93_Izredna_1_30012025
slovenia_2022_27_redna_4_04022025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=FB158AABD6772AB1C1258C27002E5AA3,27. redna seja Državnega zbora,04022025,slovenia_27_Redna_0_04022025,https://365.rtvslo.si/embed/175106677?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_4_04022025_slovenia_27_Redna_0_04022025
slovenia_2022_27_redna_4_04022025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=FB158AABD6772AB1C1258C27002E5AA3,27. redna seja Državnega zbora,04022025,slovenia_27_Redna_1_04022025,https://365.rtvslo.si/embed/175106689?a=1&d=1,Državni zbor (27. Redna),slovenia_2022_27_redna_4_04022025_slovenia_27_Redna_1_04022025
slovenia_2022_92_izredna_0_21012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=351DD945A4870389C1258C190045AECB,92. izredna seja Državnega zbora,21012025,slovenia_92_Izredna_0_21012025,https://365.rtvslo.si/embed/175103156?a=1&d=1,Državni zbor (92. Izredna),slovenia_2022_92_izredna_0_21012025_slovenia_92_Izredna_0_21012025
slovenia_2022_92_izredna_0_21012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=351DD945A4870389C1258C190045AECB,92. izredna seja Državnega zbora,21012025,slovenia_92_Izredna_1_21012025,https://365.rtvslo.si/embed/175103154?a=1&d=1,Državni zbor (92. Izredna),slovenia_2022_92_izredna_0_21012025_slovenia_92_Izredna_1_21012025
slovenia_2022_92_izredna_0_21012025,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=351DD945A4870389C1258C190045AECB,92. izredna seja Državnega zbora,21012025,slovenia_92_Izredna_2_21012025,https://365.rtvslo.si/embed/175103177?a=1&d=1,Državni zbor (92. Izredna),slovenia_2022_92_izredna_0_21012025_slovenia_92_Izredna_2_21012025
slovenia_2022_91_izredna_0_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=6BC85FD1C20E2A6FC1258BF80053F288,91. izredna seja Državnega zbora,19122024,slovenia_26_Redna_0_19122024,https://365.rtvslo.si/embed/175095444?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_91_izredna_0_19122024_slovenia_26_Redna_0_19122024
slovenia_2022_91_izredna_0_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=6BC85FD1C20E2A6FC1258BF80053F288,91. izredna seja Državnega zbora,19122024,slovenia_26_Redna_1_19122024,https://365.rtvslo.si/embed/%0A175095461?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_91_izredna_0_19122024_slovenia_26_Redna_1_19122024
slovenia_2022_91_izredna_0_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=6BC85FD1C20E2A6FC1258BF80053F288,91. izredna seja Državnega zbora,19122024,slovenia_26_Redna_2_19122024,https://365.rtvslo.si/embed/%0A175095491?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_91_izredna_0_19122024_slovenia_26_Redna_2_19122024
slovenia_2022_91_izredna_0_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=6BC85FD1C20E2A6FC1258BF80053F288,91. izredna seja Državnega zbora,19122024,slovenia_91_Izredna_0_19122024,https://365.rtvslo.si/embed/175095521?a=1&d=1,Državni zbor (91. Izredna),slovenia_2022_91_izredna_0_19122024_slovenia_91_Izredna_0_19122024
slovenia_2022_26_redna_0_16122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=1346B6762122576DC1258BF70046A041,26. redna seja Državnega zbora,16122024,slovenia_26_Redna_0_16122024,https://365.rtvslo.si/embed/175094618?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_0_16122024_slovenia_26_Redna_0_16122024
slovenia_2022_26_redna_0_16122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=1346B6762122576DC1258BF70046A041,26. redna seja Državnega zbora,16122024,slovenia_26_Redna_1_16122024,https://365.rtvslo.si/embed/175094628?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_0_16122024_slovenia_26_Redna_1_16122024
slovenia_2022_26_redna_1_17122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=349FE61710862C01C1258BF6002F5448,26. redna seja Državnega zbora,17122024,slovenia_26_Redna_0_17122024,https://365.rtvslo.si/embed/175094885?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_1_17122024_slovenia_26_Redna_0_17122024
slovenia_2022_26_redna_1_17122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=349FE61710862C01C1258BF6002F5448,26. redna seja Državnega zbora,17122024,slovenia_26_Redna_1_17122024,https://365.rtvslo.si/embed/%0A175094944?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_1_17122024_slovenia_26_Redna_1_17122024
slovenia_2022_26_redna_1_17122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=349FE61710862C01C1258BF6002F5448,26. redna seja Državnega zbora,17122024,slovenia_26_Redna_2_17122024,https://365.rtvslo.si/embed/%0A175094991?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_1_17122024_slovenia_26_Redna_2_17122024
slovenia_2022_26_redna_1_17122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=349FE61710862C01C1258BF6002F5448,26. redna seja Državnega zbora,17122024,slovenia_26_Redna_3_17122024,https://365.rtvslo.si/embed/%0A175094976?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_1_17122024_slovenia_26_Redna_3_17122024
slovenia_2022_26_redna_2_18122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=46F047544E611385C1258BF7003066D6,26. redna seja Državnega zbora,18122024,slovenia_26_Redna_0_18122024,https://365.rtvslo.si/embed/175095134?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_2_18122024_slovenia_26_Redna_0_18122024
slovenia_2022_26_redna_2_18122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=46F047544E611385C1258BF7003066D6,26. redna seja Državnega zbora,18122024,slovenia_26_Redna_1_18122024,https://365.rtvslo.si/embed/%0A175095194?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_2_18122024_slovenia_26_Redna_1_18122024
slovenia_2022_26_redna_2_18122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=46F047544E611385C1258BF7003066D6,26. redna seja Državnega zbora,18122024,slovenia_26_Redna_2_18122024,https://365.rtvslo.si/embed/%0A175095264?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_2_18122024_slovenia_26_Redna_2_18122024
slovenia_2022_26_redna_2_18122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=46F047544E611385C1258BF7003066D6,26. redna seja Državnega zbora,18122024,slovenia_26_Redna_3_18122024,https://365.rtvslo.si/embed/%0A175095301?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_2_18122024_slovenia_26_Redna_3_18122024
slovenia_2022_26_redna_3_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=3EAD9F5586FBDC65C1258BF80030E3F7,26. redna seja Državnega zbora,19122024,slovenia_26_Redna_0_19122024,https://365.rtvslo.si/embed/175095444?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_3_19122024_slovenia_26_Redna_0_19122024
slovenia_2022_26_redna_3_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=3EAD9F5586FBDC65C1258BF80030E3F7,26. redna seja Državnega zbora,19122024,slovenia_26_Redna_1_19122024,https://365.rtvslo.si/embed/%0A175095461?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_3_19122024_slovenia_26_Redna_1_19122024
slovenia_2022_26_redna_3_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=3EAD9F5586FBDC65C1258BF80030E3F7,26. redna seja Državnega zbora,19122024,slovenia_26_Redna_2_19122024,https://365.rtvslo.si/embed/%0A175095491?a=1&d=1,Državni zbor (26. Redna),slovenia_2022_26_redna_3_19122024_slovenia_26_Redna_2_19122024
slovenia_2022_26_redna_3_19122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=3EAD9F5586FBDC65C1258BF80030E3F7,26. redna seja Državnega zbora,19122024,slovenia_91_Izredna_0_19122024,https://365.rtvslo.si/embed/175095521?a=1&d=1,Državni zbor (91. Izredna),slovenia_2022_26_redna_3_19122024_slovenia_91_Izredna_0_19122024
slovenia_2022_90_izredna_0_12122024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=B10C1CD4EFF1CE0FC1258BF1003AFA28,90. izredna seja Državnega zbora,12122024,slovenia_90_Izredna_0_12122024,https://365.rtvslo.si/embed/175093669?a=1&d=1,Državni zbor (90. Izredna),slovenia_2022_90_izredna_0_12122024_slovenia_90_Izredna_0_12122024
slovenia_2022_89_izredna_0_28112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=0FD6DA6FAD491C30C1258BE300354C81,89. izredna seja Državnega zbora,28112024,slovenia_89_Izredna_0_28112024,https://365.rtvslo.si/embed/175090092?a=1&d=1,Državni zbor (89. Izredna),slovenia_2022_89_izredna_0_28112024_slovenia_89_Izredna_0_28112024
slovenia_2022_89_izredna_0_28112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=0FD6DA6FAD491C30C1258BE300354C81,89. izredna seja Državnega zbora,28112024,slovenia_89_Izredna_1_28112024,https://365.rtvslo.si/embed/175090166?a=1&d=1,Državni zbor (89. Izredna),slovenia_2022_89_izredna_0_28112024_slovenia_89_Izredna_1_28112024
slovenia_2022_25_redna_0_18112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=614CAAAFCB8355CBC1258BE00035BE17,25. redna seja Državnega zbora,18112024,slovenia_25_Redna_0_18112024,https://365.rtvslo.si/embed/175087544?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_0_18112024_slovenia_25_Redna_0_18112024
slovenia_2022_25_redna_1_19112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=622F595E8F4C42F1C1258BDA002F73D6,25. redna seja Državnega zbora,19112024,slovenia_25_Redna_0_19112024,https://365.rtvslo.si/embed/175087751?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_1_19112024_slovenia_25_Redna_0_19112024
slovenia_2022_25_redna_1_19112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=622F595E8F4C42F1C1258BDA002F73D6,25. redna seja Državnega zbora,19112024,slovenia_25_Redna_1_19112024,https://365.rtvslo.si/embed/%0A175087811?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_1_19112024_slovenia_25_Redna_1_19112024
slovenia_2022_25_redna_1_19112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=622F595E8F4C42F1C1258BDA002F73D6,25. redna seja Državnega zbora,19112024,slovenia_25_Redna_2_19112024,https://365.rtvslo.si/embed/%0A175087885?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_1_19112024_slovenia_25_Redna_2_19112024
slovenia_2022_25_redna_1_19112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=622F595E8F4C42F1C1258BDA002F73D6,25. redna seja Državnega zbora,19112024,slovenia_25_Redna_3_19112024,https://365.rtvslo.si/embed/%0A175087910?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_1_19112024_slovenia_25_Redna_3_19112024
slovenia_2022_25_redna_2_20112024,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=A47DD671CF5B1D3EC1258BDB00303129,25. redna seja Državnega zbora,20112024,slovenia_25_Redna_0_20112024,https://365.rtvslo.si/embed/175088101?a=1&d=1,Državni zbor (25. Redna),slovenia_2022_25_redna_2_20112024_slovenia_25_Redna_0_20112024
